-0.50275062901685 -6.796188876157248 2.706822014328628 0.0,-0.47679738028281665 1.581944917622051 -0.856475463501472 0.0,-1.7887714661930059 -6.767324970610506 -8.39527729726274 0.0,9.698403210100336 8.113229086634531 7.641352179582316 0.0,3.5583704886622454 3.2236465036330824 -1.886574373051082 0.0,2.2433030939286294 1.773037590714164 2.7150519788953105 0.0,1.8106939682810863 -5.759581300130961 0.2240392661129623 0.0,2.094826042633284 -2.641398070097076 -1.6170583097184683 0.0,-0.9408791751728172 -4.335848707398557 -5.007079031458728 0.0,0.7133223991051437 -6.055477254177452 0.4997539517773196 0.0,-0.6178600465671183 -0.03430446305866726 -1.9421168387480332 0.0,0.6454564281332146 2.948504798029974 1.4648439775708557 0.0,-2.9449394525448205 2.6051414065201506 2.286131960376261 0.0,6.975056077940508 -1.1289879427861513 3.147503438809914 125.99210498948732,0.9061919617961658 -4.3348241024703675 3.181805180058667 0.0,-1.8090342987744656 -8.827673754323007 -6.448013824019228 0.0,-0.7652052252569913 -0.6395502030929248 -0.5902013663648272 0.0,-9.507970115560129 -5.9043861580756385 -9.379307625234459 144.22495703074082,5.018849502367166 -1.383064348415882 -3.1087354631389994 144.22495703074082,0.8078926686543322 -3.28928554560025 0.9277741900694871 0.0,6.289520875377091 -1.8196901536704329 -2.9539879695429554 125.99210498948732,14.826841340889843 4.798549416799076 7.741515474976087 125.99210498948732,-1.1981963907926814 -6.314603667388995 -11.630093754160939 100.0,-11.077030237090545 -6.146722029534105 0.14207375089417787 125.99210498948732,0.6352577592264966 2.1625606993159123 -3.463024910209115 0.0
-0.50275062901685 -6.796188876157248 2.706822014328628 0.0,-0.47679738028281665 1.581944917622051 -0.856475463501472 0.0,-1.7887714661930059 -6.767324970610506 -8.39527729726274 0.0,9.698403210100336 8.113229086634531 7.641352179582316 0.0,3.5583704886622454 3.2236465036330824 -1.886574373051082 0.0,2.2433030939286294 1.773037590714164 2.7150519788953105 0.0,1.8106939682810863 -5.759581300130961 0.2240392661129623 0.0,2.094826042633284 -2.641398070097076 -1.6170583097184683 0.0,-0.9408791751728172 -4.335848707398557 -5.007079031458728 0.0,0.7133223991051437 -6.055477254177452 0.4997539517773196 0.0,-0.6178600465671183 -0.03430446305866726 -1.9421168387480332 0.0,0.6454564281332146 2.948504798029974 1.4648439775708557 0.0,-2.9449394525448205 2.6051414065201506 2.286131960376261 0.0,7.0553083073912 -1.1656939797690269 3.1472902756441212 125.99210498948732,0.9061919617961658 -4.3348241024703675 3.181805180058667 0.0,-1.8090342987744656 -8.827673754323007 -6.448013824019228 0.0,-0.7652052252569913 -0.6395502030929248 -0.5902013663648272 0.0,-9.556007407881372 -5.889167856590612 -9.392072393840182 144.22495703074082,5.074029965973437 -1.3600188152712516 -3.144647175640633 144.22495703074082,0.8078926686543322 -3.28928554560025 0.9277741900694871 0.0,6.333768676536436 -1.7869336893646275 -2.952085424749828 125.99210498948732,14.861141515368717 4.76971388382448 7.751098476447651 125.99210498948732,-1.2036020677529091 -6.365233942985332 -11.743946920800939 100.0,-11.20703782368811 -6.226985010889213 0.17211893899832556 125.99210498948732,0.6352577592264966 2.1625606993159123 -3.463024910209115 0.0
-0.50275062901685 -6.796188876157248 2.706822014328628 0.0,-0.47679738028281665 1.581944917622051 -0.856475463501472 0.0,-1.7887714661930059 -6.767324970610506 -8.39527729726274 0.0,9.698403210100336 8.113229086634531 7.641352179582316 0.0,3.5583704886622454 3.2236465036330824 -1.886574373051082 0.0,2.2433030939286294 1.773037590714164 2.7150519788953105 0.0,1.8106939682810863 -5.759581300130961 0.2240392661129623 0.0,2.094826042633284 -2.641398070097076 -1.6170583097184683 0.0,-0.9408791751728172 -4.335848707398557 -5.007079031458728 0.0,0.7133223991051437 -6.055477254177452 0.4997539517773196 0.0,-0.6178600465671183 -0.03430446305866726 -1.9421168387480332 0.0,0.6454564281332146 2.948504798029974 1.4648439775708557 0.0,-2.9449394525448205 2.6051414065201506 2.286131960376261 0.0,7.135559489505149 -1.202364690611039 3.147099343279897 125.99210498948732,0.9061919617961658 -4.3348241024703675 3.181805180058667 0.0,-1.8090342987744656 -8.827673754323007 -6.448013824019228 0.0,-0.7652052252569913 -0.6395502030929248 -0.5902013663648272 0.0,-9.604057953003752 -5.873958873289787 -9.40484979115804 144.22495703074082,5.129481740211358 -1.3369505176340306 -3.179728955477376 144.22495703074082,0.8078926686543322 -3.28928554560025 0.9277741900694871 0.0,6.377635536335197 -1.7542374406930274 -2.951433815145923 125.99210498948732,14.895442081629366 4.7408784193408895 7.760678642854033 125.99210498948732,-1.2089986686638396 -6.4158652677501635 -11.857814959232583 100.0,-11.337055438140547 -6.307242816120322 0.20217714652199928 125.99210498948732,0.6352577592264966 2.1625606993159123 -3.463024910209115 0.0
-0.50275062901685 -6.796188876157248 2.706822014328628 0.0,-0.47679738028281665 1.581944917622051 -0.856475463501472 0.0,-1.7887714661930059 -6.767324970610506 -8.39527729726274 0.0,9.698403210100336 8.113229086634531 7.641352179582316 0.0,3.5583704886622454 3.2236465036330824 -1.886574373051082 0.0,2.2433030939286294 1.773037590714164 2.7150519788953105 0.0,1.8106939682810863 -5.759581300130961 0.2240392661129623 0.0,2.094826042633284 -2.641398070097076 -1.6170583097184683 0.0,-0.9408791751728172 -4.335848707398557 -5.007079031458728 0.0,0.7133223991051437 -6.055477254177452 0.4997539517773196 0.0,-0.6178600465671183 -0.03430446305866726 -1.9421168387480332 0.0,0.6454564281332146 2.948504798029974 1.4648439775708557 0.0,-2.9449394525448205 2.6051414065201506 2.286131960376261 0.0,7.215809605085092 -1.2390005282127041 3.1469313871431 125.99210498948732,0.9061919617961658 -4.3348241024703675 3.181805180058667 0.0,-1.8090342987744656 -8.827673754323007 -6.448013824019228 0.0,-0.7652052252569913 -0.6395502030929248 -0.5902013663648272 0.0,-9.652121522215083 -5.858758864161829 -9.417639683454526 144.22495703074082,5.185180976998093 -1.313852828018922 -3.213995441624237 144.22495703074082,0.8078926686543322 -3.28928554560025 0.9277741900694871 0.0,6.421156556072315 -1.7216110552074588 -2.95201226342659 125.99210498948732,14.929743061176618 4.7120430276099405 7.7702559713694015 125.99210498948732,-1.2143860032333795 -6.466497834174208 -11.971697747310003 100.0,-11.467082850144422 -6.387495710036313 0.23224845034983455 125.99210498948732,0.6352577592264966 2.1625606993159123 -3.463024910209115 0.0
-0.50275062901685 -6.796188876157248 2.706822014328628 0.0,-0.47679738028281665 1.581944917622051 -0.856475463501472 0.0,-1.7887714661930059 -6.767324970610506 -8.39527729726274 0.0,9.698403210100336 8.113229086634531 7.641352179582316 0.0,3.5583704886622454 3.2236465036330824 -1.886574373051082 0.0,2.2433030939286294 1.773037590714164 2.7150519788953105 0.0,1.8106939682810863 -5.759581300130961 0.2240392661129623 0.0,2.094826042633284 -2.641398070097076 -1.6170583097184683 0.0,-0.9408791751728172 -4.335848707398557 -5.007079031458728 0.0,0.7133223991051437 -6.055477254177452 0.4997539517773196 0.0,-0.6178600465671183 -0.03430446305866726 -1.9421168387480332 0.0,0.6454564281332146 2.948504798029974 1.4648439775708557 0.0,-2.9449394525448205 2.6051414065201506 2.286131960376261 0.0,7.296058662920613 -1.2756019670387178 3.1467871677654373 125.99210498948732,0.9061919617961658 -4.3348241024703675 3.181805180058667 0.0,-1.8090342987744656 -8.827673754323007 -6.448013824019228 0.0,-0.7652052252569913 -0.6395502030929248 -0.5902013663648272 0.0,-9.700197880470718 -5.843567489439903 -9.430441929727616 144.22495703074082,5.241108608070771 -1.2907210112925205 -3.247462156279896 144.22495703074082,0.8078926686543322 -3.28928554560025 0.9277741900694871 0.0,6.464359664483547 -1.6890613201534344 -2.9537985721082896 125.99210498948732,14.964044476505032 4.683207713079142 7.779830459767343 125.99210498948732,-1.2197639195055348 -6.517131828189231 -12.085595166300822 100.0,-11.597119845870305 -6.467743954758964 0.2623329071217987 125.99210498948732,0.6352577592264966 2.1625606993159123 -3.463024910209115 0.0
-0.50275062901685 -6.796188876157248 2.706822014328628 0.0,-0.47679738028281665 1.581944917622051 -0.856475463501472 0.0,-1.7887714661930059 -6.767324970610506 -8.39527729726274 0.0,9.698403210100336 8.113229086634531 7.641352179582316 0.0,3.5583704886622454 3.2236465036330824 -1.886574373051082 0.0,2.2433030939286294 1.773037590714164 2.7150519788953105 0.0,1.8106939682810863 -5.759581300130961 0.2240392661129623 0.0,2.094826042633284 -2.641398070097076 -1.6170583097184683 0.0,-0.9408791751728172 -4.335848707398557 -5.007079031458728 0.0,0.7133223991051437 -6.055477254177452 0.4997539517773196 0.0,-0.6178600465671183 -0.03430446305866726 -1.9421168387480332 0.0,0.6454564281332146 2.948504798029974 1.4648439775708557 0.0,-2.9449394525448205 2.6051414065201506 2.286131960376261 0.0,7.376306699239701 -1.3121695051039126 3.1466674536264745 125.99210498948732,0.9061919617961658 -4.3348241024703675 3.181805180058667 0.0,-1.8090342987744656 -8.827673754323007 -6.448013824019228 0.0,-0.7652052252569913 -0.6395502030929248 -0.5902013663648272 0.0,-9.74828678748948 -5.828384414288424 -9.443256382366865 144.22495703074082,5.297250610455803 -1.267552212261847 -3.280144809008191 144.22495703074082,0.8078926686543322 -3.28928554560025 0.9277741900694871 0.0,6.507265218731566 -1.6565921787660955 -2.9567702605847126 125.99210498948732,14.998346351048276 4.654372480343905 7.789402106415304 125.99210498948732,-1.2251323007757018 -6.567767428727794 -12.199507099789393 100.0,-11.727166226456204 -6.547987809210277 0.2924305541068357 125.99210498948732,0.6352577592264966 2.1625606993159123 -3.463024910209115 0.0
-0.50275062901685 -6.796188876157248 2.706822014328628 0.0,-0.47679738028281665 1.581944917622051 -0.856475463501472 0.0,-1.7887714661930059 -6.767324970610506 -8.39527729726274 0.0,9.698403210100336 8.113229086634531 7.641352179582316 0.0,3.5583704886622454 3.2236465036330824 -1.886574373051082 0.0,2.2433030939286294 1.773037590714164 2.7150519788953105 0.0,1.8106939682810863 -5.759581300130961 0.2240392661129623 0.0,2.094826042633284 -2.641398070097076 -1.6170583097184683 0.0,-0.9408791751728172 -4.335848707398557 -5.007079031458728 0.0,0.7133223991051437 -6.055477254177452 0.4997539517773196 0.0,-0.6178600465671183 -0.03430446305866726 -1.9421168387480332 0.0,0.6454564281332146 2.948504798029974 1.4648439775708557 0.0,-2.9449394525448205 2.6051414065201506 2.286131960376261 0.0,7.4565537766091605 -1.3487036652408178 3.1465730143422443 125.99210498948732,0.9061919617961658 -4.3348241024703675 3.181805180058667 0.0,-1.8090342987744656 -8.827673754323007 -6.448013824019228 0.0,-0.7652052252569913 -0.6395502030929248 -0.5902013663648272 0.0,-9.796387998794748 -5.813209309419338 -9.456082887792405 144.22495703074082,5.3535982720981785 -1.2443454441620843 -3.312058605225431 144.22495703074082,0.8078926686543322 -3.28928554560025 0.9277741900694871 0.0,6.549885605809649 -1.6242047459694067 -2.960905595990674 125.99210498948732,15.032648709129536 4.62553733411856 7.798970910273613 125.99210498948732,-1.2304910626699435 -6.618404807385618 -12.313433432746093 100.0,-11.857221806604773 -6.628227528629536 0.322541410103249 125.99210498948732,0.6352577592264966 2.1625606993159123 -3.463024910209115 0.0
-0.50275062901685 -6.796188876157248 2.706822014328628 0.0,-0.47679738028281665 1.581944917622051 -0.856475463501472 0.0,-1.7887714661930059 -6.767324970610506 -8.39527729726274 0.0,9.698403210100336 8.113229086634531 7.641352179582316 0.0,3.5583704886622454 3.2236465036330824 -1.886574373051082 0.0,2.2433030939286294 1.773037590714164 2.7150519788953105 0.0,1.8106939682810863 -5.759581300130961 0.2240392661129623 0.0,2.094826042633284 -2.641398070097076 -1.6170583097184683 0.0,-0.9408791751728172 -4.335848707398557 -5.007079031458728 0.0,0.7133223991051437 -6.055477254177452 0.4997539517773196 0.0,-0.6178600465671183 -0.03430446305866726 -1.9421168387480332 0.0,0.6454564281332146 2.948504798029974 1.4648439775708557 0.0,-2.9449394525448205 2.6051414065201506 2.286131960376261 0.0,7.5367999823827345 -1.3852049957082657 3.1465046143344786 125.99210498948732,0.9061919617961658 -4.3348241024703675 3.181805180058667 0.0,-1.8090342987744656 -8.827673754323007 -6.448013824019228 0.0,-0.7652052252569913 -0.6395502030929248 -0.5902013663648272 0.0,-9.8445012666977 -5.798041851639747 -9.468921287071083 144.22495703074082,5.410148483971577 -1.2211015865703967 -3.3432175519601444 144.22495703074082,0.8078926686543322 -3.28928554560025 0.9277741900694871 0.0,6.592224804769145 -1.5918973106282428 -2.9661846286212996 125.99210498948732,15.066951575913913 4.596702279216157 7.808536870899085 125.99210498948732,-1.2358401503862575 -6.6690441281754875 -12.42737405074532 100.0,-11.987286413280962 -6.708463364123291 0.3526654763578809 125.99210498948732,0.6352577592264966 2.1625606993159123 -3.463024910209115 0.0
-0.50275062901685 -6.796188876157248 2.706822014328628 0.0,-0.47679738028281665 1.581944917622051 -0.856475463501472 0.0,-1.7887714661930059 -6.767324970610506 -8.39527729726274 0.0,9.698403210100336 8.113229086634531 7.641352179582316 0.0,3.5583704886622454 3.2236465036330824 -1.886574373051082 0.0,2.2433030939286294 1.773037590714164 2.7150519788953105 0.0,1.8106939682810863 -5.759581300130961 0.2240392661129623 0.0,2.094826042633284 -2.641398070097076 -1.6170583097184683 0.0,-0.9408791751728172 -4.335848707398557 -5.007079031458728 0.0,0.7133223991051437 -6.055477254177452 0.4997539517773196 0.0,-0.6178600465671183 -0.03430446305866726 -1.9421168387480332 0.0,0.6454564281332146 2.948504798029974 1.4648439775708557 0.0,-2.9449394525448205 2.6051414065201506 2.286131960376261 0.0,7.617045426791811 -1.421674070212375 3.1464630070815556 125.99210498948732,0.9061919617961658 -4.3348241024703675 3.181805180058667 0.0,-1.8090342987744656 -8.827673754323007 -6.448013824019228 0.0,-0.7652052252569913 -0.6395502030929248 -0.5902013663648272 0.0,-9.892626341220689 -5.782881724333243 -9.481771416508419 144.22495703074082,5.466904089158583 -1.197823401875224 -3.373633747900885 144.22495703074082,0.8078926686543322 -3.28928554560025 0.9277741900694871 0.0,6.63427786393296 -1.5596653105869216 -2.972590251486922 125.99210498948732,15.101254977363558 4.567867320536795 7.8180999884532625 125.99210498948732,-1.2411795360947635 -6.719685547362419 -12.541328839316236 100.0,-12.117359884506495 -6.7886955622506475 0.38280273749683447 125.99210498948732,0.6352577592264966 2.1625606993159123 -3.463024910209115 0.0
-0.50275062901685 -6.796188876157248 2.706822014328628 0.0,-0.47679738028281665 1.581944917622051 -0.856475463501472 0.0,-1.7887714661930059 -6.767324970610506 -8.39527729726274 0.0,9.698403210100336 8.113229086634531 7.641352179582316 0.0,3.5583704886622454 3.2236465036330824 -1.886574373051082 0.0,2.2433030939286294 1.773037590714164 2.7150519788953105 0.0,1.8106939682810863 -5.759581300130961 0.2240392661129623 0.0,2.094826042633284 -2.641398070097076 -1.6170583097184683 0.0,-0.9408791751728172 -4.335848707398557 -5.007079031458728 0.0,0.7133223991051437 -6.055477254177452 0.4997539517773196 0.0,-0.6178600465671183 -0.03430446305866726 -1.9421168387480332 0.0,0.6454564281332146 2.948504798029974 1.4648439775708557 0.0,-2.9449394525448205 2.6051414065201506 2.286131960376261 0.0,7.697290240766528 -1.4581114874183545 3.146448930022681 125.99210498948732,0.9061919617961658 -4.3348241024703675 3.181805180058667 0.0,-1.8090342987744656 -8.827673754323007 -6.448013824019228 0.0,-0.7652052252569913 -0.6395502030929248 -0.5902013663648272 0.0,-9.940762970959652 -5.767728617877751 -9.494633108215394 144.22495703074082,5.523874325207904 -1.1745155804959102 -3.40331663792919 144.22495703074082,0.8078926686543322 -3.28928554560025 0.9277741900694871 0.0,6.676030238538839 -1.527501265122038 -2.9801093137818544 125.99210498948732,15.135558940196022 4.539032463064244 7.827660263715357 125.99210498948732,-1.2465092164928762 -6.770329213370712 -12.655297683411598 100.0,-12.247442068247265 -6.868924364645521 0.4129531624611595 125.99210498948732,0.6352577592264966 2.1625606993159123 -3.463024910209115 0.0
-0.50275062901685 -6.796188876157248 2.706822014328628 0.0,-0.47679738028281665 1.581944917622051 -0.856475463501472 0.0,-1.7887714661930059 -6.767324970610506 -8.39527729726274 0.0,9.698403210100336 8.113229086634531 7.641352179582316 0.0,3.5583704886622454 3.2236465036330824 -1.886574373051082 0.0,2.2433030939286294 1.773037590714164 2.7150519788953105 0.0,1.8106939682810863 -5.759581300130961 0.2240392661129623 0.0,2.094826042633284 -2.641398070097076 -1.6170583097184683 0.0,-0.9408791751728172 -4.335848707398557 -5.007079031458728 0.0,0.7133223991051437 -6.055477254177452 0.4997539517773196 0.0,-0.6178600465671183 -0.03430446305866726 -1.9421168387480332 0.0,0.6454564281332146 2.948504798029974 1.4648439775708557 0.0,-2.9449394525448205 2.6051414065201506 2.286131960376261 0.0,7.777534573565866 -1.4945178700346882 3.1464631001615446 125.99210498948732,0.9061919617961658 -4.3348241024703675 3.181805180058667 0.0,-1.8090342987744656 -8.827673754323007 -6.448013824019228 0.0,-0.7652052252569913 -0.6395502030929248 -0.5902013663648272 0.0,-9.988910903885227 -5.752582230003052 -9.507506190649432 144.22495703074082,5.581075404585588 -1.1511848268520921 -3.4322722039309017 144.22495703074082,0.8078926686543322 -3.28928554560025 0.9277741900694871 0.0,6.717456921501145 -1.4953946467272548 -2.9887338306254 125.99210498948732,15.169863491846257 4.510197711870703 7.837217698100104 125.99210498948732,-1.2518292105108761 -6.820975266754387 -12.769280466981314 100.0,-12.377532821389535 -6.949150007676826 0.44311670544158566 125.99210498948732,0.6352577592264966 2.1625606993159123 -3.463024910209115 0.0
-0.50275062901685 -6.796188876157248 2.706822014328628 0.0,-0.47679738028281665 1.581944917622051 -0.856475463501472 0.0,-1.7887714661930059 -6.767324970610506 -8.39527729726274 0.0,9.698403210100336 8.113229086634531 7.641352179582316 0.0,3.5583704886622454 3.2236465036330824 -1.886574373051082 0.0,2.2433030939286294 1.773037590714164 2.7150519788953105 0.0,1.8106939682810863 -5.759581300130961 0.2240392661129623 0.0,2.094826042633284 -2.641398070097076 -1.6170583097184683 0.0,-0.9408791751728172 -4.335848707398557 -5.007079031458728 0.0,0.7133223991051437 -6.055477254177452 0.4997539517773196 0.0,-0.6178600465671183 -0.03430446305866726 -1.9421168387480332 0.0,0.6454564281332146 2.948504798029974 1.4648439775708557 0.0,-2.9449394525448205 2.6051414065201506 2.286131960376261 0.0,7.857778590284669 -1.5308938635511677 3.1465062103953017 125.99210498948732,0.9061919617961658 -4.3348241024703675 3.181805180058667 0.0,-1.8090342987744656 -8.827673754323007 -6.448013824019228 0.0,-0.7652052252569913 -0.6395502030929248 -0.5902013663648272 0.0,-10.037069888083082 -5.7374422660914615 -9.520390489129163 144.22495703074082,5.638531290761812 -1.1278400010170033 -3.4605020526256234 144.22495703074082,0.8078926686543322 -3.28928554560025 0.9277741900694871 0.0,6.75852128090442 -1.463331669745504 -2.9984623479929673 125.99210498948732,15.204168660432455 4.481363072129668 7.846772293680818 125.99210498948732,-1.2571395571627848 -6.871623840223432 -12.88327707263862 100.0,-12.507632008800638 -7.0293727221470155 0.4732933068070246 125.99210498948732,0.6352577592264966 2.1625606993159123 -3.463024910209115 0.0
-0.50275062901685 -6.796188876157248 2.706822014328628 0.0,-0.47679738028281665 1.581944917622051 -0.856475463501472 0.0,-1.7887714661930059 -6.767324970610506 -8.39527729726274 0.0,9.698403210100336 8.113229086634531 7.641352179582316 0.0,3.5583704886622454 3.2236465036330824 -1.886574373051082 0.0,2.2433030939286294 1.773037590714164 2.7150519788953105 0.0,1.8106939682810863 -5.759581300130961 0.2240392661129623 0.0,2.094826042633284 -2.641398070097076 -1.6170583097184683 0.0,-0.9408791751728172 -4.335848707398557 -5.007079031458728 0.0,0.7133223991051437 -6.055477254177452 0.4997539517773196 0.0,-0.6178600465671183 -0.03430446305866726 -1.9421168387480332 0.0,0.6454564281332146 2.948504798029974 1.4648439775708557 0.0,-2.9449394525448205 2.6051414065201506 2.286131960376261 0.0,7.938022469294038 -1.5672401347098013 3.1465789265795476 125.99210498948732,0.9061919617961658 -4.3348241024703675 3.181805180058667 0.0,-1.8090342987744656 -8.827673754323007 -6.448013824019228 0.0,-0.7652052252569913 -0.6395502030929248 -0.5902013663648272 0.0,-10.085239672434547 -5.722308439425373 -9.533285826322794 144.22495703074082,5.696274746739383 -1.104492335643995 -3.488002345777261 144.22495703074082,0.8078926686543322 -3.28928554560025 0.9277741900694871 0.0,6.799173488957477 -1.4312949663837002 -3.0093015448051506 125.99210498948732,15.238474474725901 4.452528549137086 7.856324053218171 125.99210498948732,-1.2624403135370776 -6.922275058719178 -12.997287381407935 100.0,-12.63773950246975 -7.109592733028834 0.5034828940221797 125.99210498948732,0.6352577592264966 2.1625606993159123 -3.463024910209115 0.0
-0.50275062901685 -6.796188876157248 2.706822014328628 0.0,-0.47679738028281665 1.581944917622051 -0.856475463501472 0.0,-1.7887714661930059 -6.767324970610506 -8.39527729726274 0.0,9.698403210100336 8.113229086634531 7.641352179582316 0.0,3.5583704886622454 3.2236465036330824 -1.886574373051082 0.0,2.2433030939286294 1.773037590714164 2.7150519788953105 0.0,1.8106939682810863 -5.759581300130961 0.2240392661129623 0.0,2.094826042633284 -2.641398070097076 -1.6170583097184683 0.0,-0.9408791751728172 -4.335848707398557 -5.007079031458728 0.0,0.7133223991051437 -6.055477254177452 0.4997539517773196 0.0,-0.6178600465671183 -0.03430446305866726 -1.9421168387480332 0.0,0.6454564281332146 2.948504798029974 1.4648439775708557 0.0,-2.9449394525448205 2.6051414065201506 2.286131960376261 0.0,8.018266399659625 -1.6035573697836034 3.1466818853302594 125.99210498948732,0.9061919617961658 -4.3348241024703675 3.181805180058667 0.0,-1.8090342987744656 -8.827673754323007 -6.448013824019228 0.0,-0.7652052252569913 -0.6395502030929248 -0.5902013663648272 0.0,-10.133420007239332 -5.70718047138555 -9.546192022710054 144.22495703074082,5.754348762334677 -1.0811557550669917 -3.5147624957640886 144.22495703074082,0.8078926686543322 -3.28928554560025 0.9277741900694871 0.0,6.839348382892549 -1.3992631096819388 -3.021268187709687 125.99210498948732,15.272780964124927 4.423694148341283 7.86587298019544 125.99210498948732,-1.2677315529214923 -6.972929039533069 -13.111311272544574 100.0,-12.767855180724215 -7.189810259239743 0.5336853825501976 125.99210498948732,0.6352577592264966 2.1625606993159123 -3.463024910209115 0.0
-0.50275062901685 -6.796188876157248 2.706822014328628 0.0,-0.47679738028281665 1.581944917622051 -0.856475463501472 0.0,-1.7887714661930059 -6.767324970610506 -8.39527729726274 0.0,9.698403210100336 8.113229086634531 7.641352179582316 0.0,3.5583704886622454 3.2236465036330824 -1.886574373051082 0.0,2.2433030939286294 1.773037590714164 2.7150519788953105 0.0,1.8106939682810863 -5.759581300130961 0.2240392661129623 0.0,2.094826042633284 -2.641398070097076 -1.6170583097184683 0.0,-0.9408791751728172 -4.335848707398557 -5.007079031458728 0.0,0.7133223991051437 -6.055477254177452 0.4997539517773196 0.0,-0.6178600465671183 -0.03430446305866726 -1.9421168387480332 0.0,0.6454564281332146 2.948504798029974 1.4648439775708557 0.0,-2.9449394525448205 2.6051414065201506 2.286131960376261 0.0,8.098510578570153 -1.639846272733432 3.1468156925597235 125.99210498948732,0.9061919617961658 -4.3348241024703675 3.181805180058667 0.0,-1.8090342987744656 -8.827673754323007 -6.448013824019228 0.0,-0.7652052252569913 -0.6395502030929248 -0.5902013663648272 0.0,-10.181610644782598 -5.692058091604227 -9.559108897017833 144.22495703074082,5.8128085123672815 -1.0578473349866442 -3.54076351566948 144.22495703074082,0.8078926686543322 -3.28928554560025 0.9277741900694871 0.0,6.878962529538584 -1.3672099257474684 -3.0343916048134227 125.99210498948732,15.30708815863303 4.394859875382496 7.875419078861326 125.99210498948732,-1.2730133630559943 -7.0235858924640056 -13.225348623417602 100.0,-12.897978927516865 -7.270025513453095 0.5639006767368646 125.99210498948732,0.6352577592264966 2.1625606993159123 -3.463024910209115 0.0
-0.50275062901685 -6.796188876157248 2.706822014328628 0.0,-0.47679738028281665 1.581944917622051 -0.856475463501472 0.0,-1.7887714661930059 -6.767324970610506 -8.39527729726274 0.0,9.698403210100336 8.113229086634531 7.641352179582316 0.0,3.5583704886622454 3.2236465036330824 -1.886574373051082 0.0,2.2433030939286294 1.773037590714164 2.7150519788953105 0.0,1.8106939682810863 -5.759581300130961 0.2240392661129623 0.0,2.094826042633284 -2.641398070097076 -1.6170583097184683 0.0,-0.9408791751728172 -4.335848707398557 -5.007079031458728 0.0,0.7133223991051437 -6.055477254177452 0.4997539517773196 0.0,-0.6178600465671183 -0.03430446305866726 -1.9421168387480332 0.0,0.6454564281332146 2.948504798029974 1.4648439775708557 0.0,-2.9449394525448205 2.6051414065201506 2.286131960376261 0.0,8.178755208796085 -1.6761075633080909 3.1469809227458083 125.99210498948732,0.9061919617961658 -4.3348241024703675 3.181805180058667 0.0,-1.8090342987744656 -8.827673754323007 -6.448013824019228 0.0,-0.7652052252569913 -0.6395502030929248 -0.5902013663648272 0.0,-10.22981133984921 -5.676941038077208 -9.572036266629727 144.22495703074082,5.871724070506639 -1.0345879594996579 -3.565975860274116 144.22495703074082,0.8078926686543322 -3.28928554560025 0.9277741900694871 0.0,6.917910156422836 -1.3351035100502118 -3.048716923794574 125.99210498948732,15.34139608884129 4.3660257361434125 7.884962354281898 125.99210498948732,-1.2782858445078094 -7.074245720010442 -13.339399309448092 100.0,-13.028110631779747 -7.350238701944857 0.5941286706734106 125.99210498948732,0.6352577592264966 2.1625606993159123 -3.463024910209115 0.0
-0.50275062901685 -6.796188876157248 2.706822014328628 0.0,-0.47679738028281665 1.581944917622051 -0.856475463501472 0.0,-1.7887714661930059 -6.767324970610506 -8.39527729726274 0.0,9.698403210100336 8.113229086634531 7.641352179582316 0.0,3.5583704886622454 3.2236465036330824 -1.886574373051082 0.0,2.2433030939286294 1.773037590714164 2.7150519788953105 0.0,1.8106939682810863 -5.759581300130961 0.2240392661129623 0.0,2.094826042633284 -2.641398070097076 -1.6170583097184683 0.0,-0.9408791751728172 -4.335848707398557 -5.007079031458728 0.0,0.7133223991051437 -6.055477254177452 0.4997539517773196 0.0,-0.6178600465671183 -0.03430446305866726 -1.9421168387480332 0.0,0.6454564281332146 2.948504798029974 1.4648439775708557 0.0,-2.9449394525448205 2.6051414065201506 2.286131960376261 0.0,8.259000496185264 -1.7123419751485536 3.1471781189435775 125.99210498948732,0.9061919617961658 -4.3348241024703675 3.181805180058667 0.0,-1.8090342987744656 -8.827673754323007 -6.448013824019228 0.0,-0.7652052252569913 -0.6395502030929248 -0.5902013663648272 0.0,-10.278021850188503 -5.661829057239333 -9.584973947969749 144.22495703074082,5.9311842212302155 -1.0114032620645528 -3.590356509321475 144.22495703074082,0.8078926686543322 -3.28928554560025 0.9277741900694871 0.0,6.956057435709313 -1.3029048178274292 -3.0643094473493213 125.99210498948732,15.3757047859152 4.337191736812811 7.894502812403873 125.99210498948732,-1.283549109162318 -7.124908617594546 -13.45346320409614 100.0,-13.15825018683971 -7.430450024474451 0.62436924903552 125.99210498948732,0.6352577592264966 2.1625606993159123 -3.463024910209115 0.0
