3.5548260950599686 14.442012286434933 6.069046743421232 0.0,-3.1115642583708825 -9.091066935009371 8.74932733086893 0.0,5.4389525131270435 6.631277816256925 -7.573272269053567 0.0,3.2673095179801956 -6.258424821809055 -0.5701021251524674 200.0,-3.5712566696822647 -6.767460435766192 -1.7654048823191664 0.0,-15.947750788538166 -6.606732179328008 -19.853962435169407 200.0,-4.455669737864715 -6.604131680642763 8.45140990773888 0.0,8.136531776393863 6.997339717174159 -1.2098670070226343 0.0,-0.11166920379820992 3.3648645584393497 3.8581793790874563 200.0,-0.640510171733051 -12.302437306189496 -9.18984762412602 0.0,1.940069796866639 9.069142173088805 -6.012956790572347 0.0,1.4625830870924261 -1.5914988135469073 0.8898854324302546 0.0,11.97997817775031 -5.171468965238871 -0.9965959701338546 200.0,-1.8202212960584803 -9.132815344387826 -5.920604262940341 251.98420997897463,0.48654457470053264 1.2039000601361163 -1.8203958696597047 200.0,-0.04995334806046611 0.3902506650612472 -0.16025758344678626 251.98420997897463,-6.178041769983729 12.991410809460296 3.4690556647320157 251.98420997897463,3.5811820285713822 -3.4522469585258455 -18.285398149995995 200.0,7.406478323207795 12.004043767716254 -12.065167226282215 251.98420997897463,-6.140811842824476 -3.523291094152973 11.32116272977849 251.98420997897463,3.963875982873734 3.9147024166846665 -7.624208711168963 0.0,3.135468887343626 5.14254858568649 -9.360209284404588 288.44991406148165,-0.861141043974578 0.11992041597718973 0.6672166075148835 592.4992136814741,-0.10590750401394924 -7.195895816925551 -0.03336919478932887 200.0,-0.5585912205634854 -4.084536049905941 -5.110738553072573 200.0
3.5548260950599686 14.442012286434933 6.069046743421232 0.0,-3.1115642583708825 -9.091066935009371 8.74932733086893 0.0,5.4389525131270435 6.631277816256925 -7.573272269053567 0.0,3.281112798391666 -6.195647174043038 -0.4780270920753336 200.0,-3.5712566696822647 -6.767460435766192 -1.7654048823191664 0.0,-15.930838982655768 -6.627960924540177 -19.84599873912213 200.0,-4.455669737864715 -6.604131680642763 8.45140990773888 0.0,8.136531776393863 6.997339717174159 -1.2098670070226343 0.0,-0.12325726963356501 3.155423280678412 3.7912758881415636 200.0,-0.640510171733051 -12.302437306189496 -9.18984762412602 0.0,1.940069796866639 9.069142173088805 -6.012956790572347 0.0,1.4625830870924261 -1.5914988135469073 0.8898854324302546 0.0,11.99283162973992 -5.254572628381701 -1.0474740995321847 200.0,-1.856135042658589 -9.085661702813168 -5.873347649937084 251.98420997897463,0.39270903161269133 1.1773156300824172 -1.3907254635574644 0.0,-0.3916493771598202 0.3756360346404159 0.03469012864905713 251.98420997897463,-6.290884817540848 12.980223901649765 3.4478098524997303 251.98420997897463,3.4916029519778546 -3.56297347159515 -18.19600623037017 200.0,7.406333750242166 12.074834500241565 -12.178531315566046 251.98420997897463,-6.173840329799054 -3.4706841101740675 11.354153852620513 251.98420997897463,3.963875982873734 3.9147024166846665 -7.624208711168963 0.0,3.06353166549089 5.115734483589974 -9.416905987160273 288.44991406148165,-0.8591678688550085 0.2148359295090147 0.5349267539893229 607.3177943751324,0.01990852653289038 -6.9789045866316615 -0.1848700098514378 200.0,-0.720481520949459 -4.044151205870879 -4.865659808627095 200.0
3.5548260950599686 14.442012286434933 6.069046743421232 0.0,-3.1115642583708825 -9.091066935009371 8.74932733086893 0.0,5.4389525131270435 6.631277816256925 -7.573272269053567 0.0,3.2851686250520817 -6.1221238192772915 -0.3852446504224953 200.0,-3.5712566696822647 -6.767460435766192 -1.7654048823191664 0.0,-15.912867035274665 -6.648769414898202 -19.836827698478732 200.0,-4.455669737864715 -6.604131680642763 8.45140990773888 0.0,8.136531776393863 6.997339717174159 -1.2098670070226343 0.0,-0.14095930308437893 2.920730956079763 3.695856295415198 200.0,-0.640510171733051 -12.302437306189496 -9.18984762412602 0.0,1.940069796866639 9.069142173088805 -6.012956790572347 0.0,1.4625830870924261 -1.5914988135469073 0.8898854324302546 0.0,12.000928755406857 -5.335887393306525 -1.0981901163072159 200.0,-1.8920423286604866 -9.038256610717706 -5.825940731812329 251.98420997897463,0.39270903161269133 1.1773156300824172 -1.3907254635574644 0.0,-1.36275309882022 0.13899089938209042 0.9227730436433543 251.98420997897463,-6.403656785560592 12.968913168394435 3.4265303968995267 251.98420997897463,3.401395840431571 -3.672908761267603 -18.103670249717357 200.0,7.406185725268438 12.145635614429777 -12.291873122986555 251.98420997897463,-6.206838166336828 -3.418048590403996 11.387037228954952 251.98420997897463,3.963875982873734 3.9147024166846665 -7.624208711168963 0.0,2.991532746821644 5.0888848495271946 -9.473459790250743 288.44991406148165,-0.8157677984858162 0.32390204094815256 0.35670126643426014 621.4465011907718,0.1458288562821191 -6.746710414013665 -0.337032458463177 200.0,-0.8821699766854166 -3.9953412275217857 -4.607418983681405 200.0
3.5548260950599686 14.442012286434933 6.069046743421232 0.0,-3.1115642583708825 -9.091066935009371 8.74932733086893 0.0,5.4389525131270435 6.631277816256925 -7.573272269053567 0.0,3.2787082986812224 -6.037091932144064 -0.2921441766050673 200.0,-3.5712566696822647 -6.767460435766192 -1.7654048823191664 0.0,-15.893787547521688 -6.669129006345126 -19.826387837548737 200.0,-4.455669737864715 -6.604131680642763 8.45140990773888 0.0,8.136531776393863 6.997339717174159 -1.2098670070226343 0.0,-0.16610232105270395 2.658700920347525 3.5657627335953244 200.0,-0.640510171733051 -12.302437306189496 -9.18984762412602 0.0,1.940069796866639 9.069142173088805 -6.012956790572347 0.0,1.4625830870924261 -1.5914988135469073 0.8898854324302546 0.0,12.004092012163577 -5.41528688442545 -1.1487290359045266 200.0,-1.9279022116848523 -8.990420481967572 -5.778329712251395 251.98420997897463,0.39270903161269133 1.1773156300824172 -1.3907254635574644 0.0,-0.6166988712507976 0.4886105647248126 0.0014374732936360823 251.98420997897463,-6.516299743398135 12.957385947474233 3.4051701469936826 251.98420997897463,3.3105277896075367 -3.7819850119548066 -18.00823456607078 200.0,7.405993971135407 12.216383626616938 -12.405133626763792 251.98420997897463,-6.2397664233984 -3.365355748007464 11.419728962818073 251.98420997897463,3.963875982873734 3.9147024166846665 -7.624208711168963 0.0,2.919375557858785 5.061854963886276 -9.529578912770535 288.44991406148165,-0.8917187014901108 0.3923645451750044 0.3032111694170359 634.9604207872798,0.2714710180754467 -6.497942264793877 -0.4895396090071278 200.0,-1.043169679192056 -3.9360999752035273 -4.334563291108012 200.0
3.5548260950599686 14.442012286434933 6.069046743421232 0.0,-3.1115642583708825 -9.091066935009371 8.74932733086893 0.0,5.4389525131270435 6.631277816256925 -7.573272269053567 0.0,3.260927868560484 -5.939732691091035 -0.1992000567617041 200.0,-3.5712566696822647 -6.767460435766192 -1.7654048823191664 0.0,-15.873552509028343 -6.68900986291507 -19.8146168545785 200.0,-4.455669737864715 -6.604131680642763 8.45140990773888 0.0,8.136531776393863 6.997339717174159 -1.2098670070226343 0.0,-0.20047637612533076 2.3670619401026407 3.392775442409672 200.0,-0.640510171733051 -12.302437306189496 -9.18984762412602 0.0,1.940069796866639 9.069142173088805 -6.012956790572347 0.0,1.4625830870924261 -1.5914988135469073 0.8898854324302546 0.0,12.00215040395748 -5.4926437441137175 -1.1990770621514355 200.0,-1.963717965024427 -8.942149496798159 -5.730526264034224 251.98420997897463,0.39270903161269133 1.1773156300824172 -1.3907254635574644 0.0,-3.627669970877204 -0.4676740934049068 3.153889339042599 251.98420997897463,-6.628809285049364 12.945641567795116 3.383724882326116 251.98420997897463,3.218964976528326 -3.890129114291207 -17.909539912914102 200.0,7.4057577439020665 12.287078740767228 -12.518313338247733 251.98420997897463,-6.272630036943037 -3.312609543557493 11.452236275654677 251.98420997897463,3.963875982873734 3.9147024166846665 -7.624208711168963 0.0,2.847056125777676 5.034648442903957 -9.585252208152804 288.44991406148165,-0.7299494145343526 0.5435458556754341 -0.008776291065111186 647.9223602554966,0.3963032447276148 -6.2311062297923145 -0.6419564933913958 200.0,-1.2028381395941354 -3.863997266372785 -4.045534690164619 200.0
3.5548260950599686 14.442012286434933 6.069046743421232 0.0,-3.1115642583708825 -9.091066935009371 8.74932733086893 0.0,5.4389525131270435 6.631277816256925 -7.573272269053567 0.0,3.2312494819442037 -5.829187328552929 -0.10718318956630908 200.0,-3.5712566696822647 -6.767460435766192 -1.7654048823191664 0.0,-15.852113233727305 -6.708381073886185 -19.801454885200748 200.0,-4.455669737864715 -6.604131680642763 8.45140990773888 0.0,8.136531776393863 6.997339717174159 -1.2098670070226343 0.0,-0.24449432496515877 2.046932846988741 3.169859840638126 0.0,-0.640510171733051 -12.302437306189496 -9.18984762412602 0.0,1.940069796866639 9.069142173088805 -6.012956790572347 0.0,1.4625830870924261 -1.5914988135469073 0.8898854324302546 0.0,11.994933024071612 -5.567805809998015 -1.24924623366451 200.0,-1.999461821151031 -8.89347503634048 -5.682613548056338 251.98420997897463,0.39270903161269133 1.1773156300824172 -1.3907254635574644 0.0,-3.6281601258123795 -0.37008413598362644 3.003610362760845 251.98420997897463,-6.741197316518577 12.933713954055987 3.3621997311389635 251.98420997897463,3.1266777658389735 -3.9972531268090465 -17.807411438550968 200.0,7.405473359854548 12.357705221666652 -12.63140338264597 251.98420997897463,-6.305434963179477 -3.259772391673078 11.48444912441633 251.98420997897463,3.963875982873734 3.9147024166846665 -7.624208711168963 0.0,2.774569581502216 5.007205944976258 -9.64035725764883 288.44991406148165,-0.7565848222832466 0.6287916517527272 -0.11494802824130584 660.3854497789252,0.5198593862429715 -5.944966212556736 -0.7939620700935116 200.0,-1.359851793748391 -3.7758727905116216 -3.7391649875794215 200.0
3.5548260950599686 14.442012286434933 6.069046743421232 0.0,-3.1115642583708825 -9.091066935009371 8.74932733086893 0.0,5.4389525131270435 6.631277816256925 -7.573272269053567 0.0,3.1890135407600697 -5.704704461136645 -0.01690577911255127 200.0,-3.5712566696822647 -6.767460435766192 -1.7654048823191664 0.0,-15.829435278016813 -6.727218827630575 -19.78686195070615 200.0,-4.455669737864715 -6.604131680642763 8.45140990773888 0.0,8.136531776393863 6.997339717174159 -1.2098670070226343 0.0,-0.24449432496515877 2.046932846988741 3.169859840638126 0.0,-0.640510171733051 -12.302437306189496 -9.18984762412602 0.0,1.940069796866639 9.069142173088805 -6.012956790572347 0.0,1.4625830870924261 -1.5914988135469073 0.8898854324302546 0.0,11.982364211201558 -5.640690899397049 -1.2992628305998217 200.0,-2.0351726693022263 -8.8444566736196 -5.634630230034393 251.98420997897463,0.39270903161269133 1.1773156300824172 -1.3907254635574644 0.0,-3.6270783240495863 -0.27248456710194463 2.850640611842047 251.98420997897463,-6.853522187982948 12.921709758230334 3.3405811829745935 251.98420997897463,3.0336394540423153 -4.103282844374285 -17.70172569487015 200.0,7.405164143359507 12.428304595524537 -12.744456677051419 251.98420997897463,-6.338288265339205 -3.2069817829830294 11.516642904214153 251.98420997897463,3.963875982873734 3.9147024166846665 -7.624208711168963 0.0,2.7019406698470543 4.979606858713108 -9.69508696120356 288.44991406148165,-0.7837865512496732 0.713202125439127 -0.22308819759917636 672.3950813597926,0.6412313543251783 -5.638030692942066 -0.9450275584761121 200.0,-1.5129610477350934 -3.6682699849031417 -3.414205119108728 200.0
3.5548260950599686 14.442012286434933 6.069046743421232 0.0,-3.1115642583708825 -9.091066935009371 8.74932733086893 0.0,5.4389525131270435 6.631277816256925 -7.573272269053567 0.0,3.133521571373676 -5.565196061183143 0.07081729785884362 200.0,-3.5712566696822647 -6.767460435766192 -1.7654048823191664 0.0,-15.805467929208817 -6.745489026896453 -19.77077459451281 200.0,-4.455669737864715 -6.604131680642763 8.45140990773888 0.0,8.136531776393863 6.997339717174159 -1.2098670070226343 0.0,-0.24449432496515877 2.046932846988741 3.169859840638126 0.0,-0.640510171733051 -12.302437306189496 -9.18984762412602 0.0,1.940069796866639 9.069142173088805 -6.012956790572347 0.0,1.4625830870924261 -1.5914988135469073 0.8898854324302546 0.0,11.96428654964764 -5.7111581107288565 -1.3491235095413727 200.0,-2.070837402850587 -8.795002667302832 -5.586526199048454 251.98420997897463,0.39270903161269133 1.1773156300824172 -1.3907254635574644 0.0,-3.62330167082912 -0.17403775601039523 2.6948917627965194 251.98420997897463,-6.965695377269484 12.909492287575048 3.3188650226445127 251.98420997897463,2.939815054346886 -4.208122852105624 -17.592307003088255 200.0,7.404806129435057 12.498846032266936 -12.857425052110305 251.98420997897463,-6.371096562306553 -3.154148921974051 11.548693431368639 251.98420997897463,3.963875982873734 3.9147024166846665 -7.624208711168963 0.0,2.629133725320787 4.95182401624923 -9.74929043116222 288.44991406148165,-0.811305043895509 0.7975230889538647 -0.3316935421691359 683.9903786706788,0.7591364795728173 -5.3083787945308325 -1.094331885683399 200.0,-1.6604839730890302 -3.536717749499765 -3.0693384765250618 200.0
3.5548260950599686 14.442012286434933 6.069046743421232 0.0,-3.1115642583708825 -9.091066935009371 8.74932733086893 0.0,5.4389525131270435 6.631277816256925 -7.573272269053567 0.0,3.064164331914878 -5.409461275836757 0.15510143565909307 200.0,-3.5712566696822647 -6.767460435766192 -1.7654048823191664 0.0,-15.780159656477329 -6.763156132465875 -19.753128715353885 200.0,-4.455669737864715 -6.604131680642763 8.45140990773888 0.0,8.136531776393863 6.997339717174159 -1.2098670070226343 0.0,-0.24449432496515877 2.046932846988741 3.169859840638126 0.0,-0.640510171733051 -12.302437306189496 -9.18984762412602 0.0,1.940069796866639 9.069142173088805 -6.012956790572347 0.0,1.4625830870924261 -1.5914988135469073 0.8898854324302546 0.0,11.94054732644234 -5.779063200530568 -1.39882740834581 200.0,-2.1064569530679416 -8.74511262913085 -5.538325427216508 251.98420997897463,0.39270903161269133 1.1773156300824172 -1.3907254635574644 0.0,-3.6166270347181757 -0.07469279068172004 2.536160243078801 251.98420997897463,-7.0777126610375225 12.897063873457771 3.297047132529343 251.98420997897463,2.8451689881131697 -4.311669823068367 -17.478974670048387 200.0,7.404398399875818 12.56932885144697 -12.97030823623967 251.98420997897463,-6.403863388416125 -3.1012756786438063 11.580605593541886 251.98420997897463,3.963875982873734 3.9147024166846665 -7.624208711168963 0.0,2.5561437671141833 4.923858002532105 -9.80294506289572 288.44991406148165,-0.8391223186342865 0.8817255586066275 -0.44070344491987057 695.2053289772899,0.8718531810318955 -4.953870473513187 -1.2408508007011765 200.0,-1.8002350988153806 -3.375676201706015 -2.703563866813065 200.0
3.5548260950599686 14.442012286434933 6.069046743421232 0.0,-3.1115642583708825 -9.091066935009371 8.74932733086893 0.0,5.4389525131270435 6.631277816256925 -7.573272269053567 0.0,2.98043294249109 -5.236191898585359 0.2350349794312857 200.0,-3.5712566696822647 -6.767460435766192 -1.7654048823191664 0.0,-15.753458077483732 -6.780183103211981 -19.733859547719852 200.0,-4.455669737864715 -6.604131680642763 8.45140990773888 0.0,8.136531776393863 6.997339717174159 -1.2098670070226343 0.0,-0.24449432496515877 2.046932846988741 3.169859840638126 0.0,-0.640510171733051 -12.302437306189496 -9.18984762412602 0.0,1.940069796866639 9.069142173088805 -6.012956790572347 0.0,1.4625830870924261 -1.5914988135469073 0.8898854324302546 0.0,11.91099832026006 -5.844258438453317 -1.4483761331166296 200.0,-2.1420320981590413 -8.69478506242938 -5.490051770782936 251.98420997897463,0.39270903161269133 1.1773156300824172 -1.3907254635574644 0.0,-3.606815476817179 0.02560723979346173 2.3742053554888867 251.98420997897463,-7.189569864800736 12.884427043723717 3.2751234289536235 251.98420997897463,2.749665080401597 -4.41381193602134 -17.361542878010763 200.0,7.40394004501164 12.63975241110753 -13.08310594748159 251.98420997897463,-6.436592011489596 -3.048363731680364 11.612383992920757 251.98420997897463,3.963875982873734 3.9147024166846665 -7.624208711168963 0.0,2.48296559915004 4.895709653387847 -9.856027035778588 288.44991406148165,-0.8672261976775979 0.9657755810889841 -0.5500593174701575 706.0696670652126,0.9771678412453122 -4.572077011796526 -1.3833439215408063 200.0,-1.9294190921366967 -3.1782346926107357 -2.316458934556933 200.0
3.5548260950599686 14.442012286434933 6.069046743421232 0.0,-3.1115642583708825 -9.091066935009371 8.74932733086893 0.0,5.4389525131270435 6.631277816256925 -7.573272269053567 0.0,2.8818953232027864 -5.04398411236557 0.3097202063663199 200.0,-3.5712566696822647 -6.767460435766192 -1.7654048823191664 0.0,-15.725309920941418 -6.796531332155419 -19.712901639669084 200.0,-4.455669737864715 -6.604131680642763 8.45140990773888 0.0,8.136531776393863 6.997339717174159 -1.2098670070226343 0.0,-0.24449432496515877 2.046932846988741 3.169859840638126 0.0,-0.640510171733051 -12.302437306189496 -9.18984762412602 0.0,1.940069796866639 9.069142173088805 -6.012956790572347 0.0,1.4625830870924261 -1.5914988135469073 0.8898854324302546 0.0,11.875495639444367 -5.90659249393827 -1.49777373523101 200.0,-2.177563430125664 -8.644016806239053 -5.4417279280904 251.98420997897463,0.39270903161269133 1.1773156300824172 -1.3907254635574644 0.0,-3.5935826270392117 0.12692500595183268 2.2087394751854457 251.98420997897463,-7.301262854674989 12.871584502708231 3.253089871905458 251.98420997897463,2.6532665495495644 -4.514428247842102 -17.239820587128555 200.0,7.403430160139085 12.710116106992432 -13.195817889151549 251.98420997897463,-6.469285434220007 -2.9954145306900495 11.644032956687534 251.98420997897463,3.963875982873734 3.9147024166846665 -7.624208711168963 0.0,2.409593798774057 4.86738010820673 -9.90851122294886 288.44991406148165,-0.8956102489568927 1.0496325986170798 -0.6597005974093243 716.6095742031893,1.072351295466116 -4.160166065737589 -1.5203660764093558 200.0,-2.0444948198536297 -2.93573814828577 -1.908560278257532 200.0
3.5548260950599686 14.442012286434933 6.069046743421232 0.0,-3.1115642583708825 -9.091066935009371 8.74932733086893 0.0,5.4389525131270435 6.631277816256925 -7.573272269053567 0.0,2.7681362435255905 -4.831344083832292 0.3782909532739961 200.0,-3.5712566696822647 -6.767460435766192 -1.7654048823191664 0.0,-15.695660984652083 -6.812160578212968 -19.690188827140677 200.0,-4.455669737864715 -6.604131680642763 8.45140990773888 0.0,8.136531776393863 6.997339717174159 -1.2098670070226343 0.0,-0.24449432496515877 2.046932846988741 3.169859840638126 0.0,-0.640510171733051 -12.302437306189496 -9.18984762412602 0.0,1.940069796866639 9.069142173088805 -6.012956790572347 0.0,1.4625830870924261 -1.5914988135469073 0.8898854324302546 0.0,11.833899603085165 -5.965910375922818 -1.5470266747142973 200.0,-2.2130513377809655 -8.592802751610973 -5.39337463596678 251.98420997897463,0.39270903161269133 1.1773156300824172 -1.3907254635574644 0.0,-3.576584659585632 0.22932734508132388 2.039414074141393 251.98420997897463,-7.412787520098852 12.858539103018874 3.230942473880897 251.98420997897463,2.555935988389472 -4.613388020108934 -17.113611455780525 200.0,7.40286784118103 12.780419373063523 -13.308443744292239 251.98420997897463,-6.501946396320589 -2.9424292411229542 11.675556566497196 251.98420997897463,3.963875982873734 3.9147024166846665 -7.624208711168963 0.0,2.336022702009886 4.838870879519862 -9.960371090701829 288.44991406148165,-0.9242740505853199 1.1332476158662916 -0.7695592415751542 726.8482371328557,1.1541026696259336 -3.714719681919732 -1.6502976119088848 200.0,-2.140940338408887 -2.637347078320906 -1.4819443924124716 200.0
3.5548260950599686 14.442012286434933 6.069046743421232 0.0,-3.1115642583708825 -9.091066935009371 8.74932733086893 0.0,5.4389525131270435 6.631277816256925 -7.573272269053567 0.0,2.6386765813373554 -4.596673713327998 0.4398920758632524 200.0,-3.5712566696822647 -6.767460435766192 -1.7654048823191664 0.0,-15.66445608871494 -6.827028893408676 -19.665654203877093 200.0,-4.455669737864715 -6.604131680642763 8.45140990773888 0.0,8.136531776393863 6.997339717174159 -1.2098670070226343 0.0,-0.24449432496515877 2.046932846988741 3.169859840638126 0.0,-0.640510171733051 -12.302437306189496 -9.18984762412602 0.0,1.940069796866639 9.069142173088805 -6.012956790572347 0.0,1.4625830870924261 -1.5914988135469073 0.8898854324302546 0.0,11.78607464777585 -6.022053447233013 -1.5961437723329552 200.0,-2.2484960023052376 -8.541135864417 -5.345010235900571 251.98420997897463,0.39270903161269133 1.1773156300824172 -1.3907254635574644 0.0,-3.5553961747490908 0.3328803618743247 1.865798744863922 251.98420997897463,-7.524139741622316 12.845293805992853 3.2086773066848955 251.98420997897463,2.457635334713969 -4.710550001167425 -16.98271378370528 200.0,7.402252179276245 12.850661683644413 -13.420983168209197 251.98420997897463,-6.534577382933068 -2.8894086681991427 11.706958725787409 251.98420997897463,3.963875982873734 3.9147024166846665 -7.624208711168963 0.0,2.2622463852066135 4.810183948488225 -10.011578586676324 288.44991406148165,-0.953223641872776 1.216561611842928 -0.8795512738147563 736.8062997280773,1.2183494827446462 -3.2314742847033293 -1.7713443461939584 200.0,-2.2128278746257934 -2.2695422202708677 -1.0412257563888547 0.0
3.5548260950599686 14.442012286434933 6.069046743421232 0.0,-3.1115642583708825 -9.091066935009371 8.74932733086893 0.0,5.4389525131270435 6.631277816256925 -7.573272269053567 0.0,2.4935916362483805 -4.338564000826483 0.493833892884039 200.0,-3.5712566696822647 -6.767460435766192 -1.7654048823191664 0.0,-15.631665196388909 -6.8411014128232415 -19.639266323264398 200.0,-4.455669737864715 -6.604131680642763 8.45140990773888 0.0,8.136531776393863 6.997339717174159 -1.2098670070226343 0.0,-0.24449432496515877 2.046932846988741 3.169859840638126 0.0,-0.640510171733051 -12.302437306189496 -9.18984762412602 0.0,1.940069796866639 9.069142173088805 -6.012956790572347 0.0,1.4625830870924261 -1.5914988135469073 0.8898854324302546 0.0,11.732003937052346 -6.0748902801111635 -1.6451407063701655 200.0,-2.2838994320490467 -8.489363747593979 -5.296895123368372 251.98420997897463,0.39270903161269133 1.1773156300824172 -1.3907254635574644 0.0,-3.5299484978368976 0.43856256307114416 1.6883819585713842 251.98420997897463,-7.635344492994994 12.831934609119351 3.186313835739096 251.98420997897463,2.3583504973362555 -4.8057745604457125 -16.847004683684094 200.0,7.401605522388868 12.920879149086518 -13.533465737191301 251.98420997897463,-6.567224809581364 -2.836359495447774 11.738373554656128 251.98420997897463,3.963875982873734 3.9147024166846665 -7.624208711168963 0.0,2.188319166088339 4.781417654418065 -10.062225339551446 288.44991406148165,-0.9818550167254495 1.3012122076523591 -0.9894837748872033 746.5022313634496,1.2615776835291155 -2.7054728790582883 -1.881809853104623 200.0,-2.2128278746257934 -2.2695422202708677 -1.0412257563888547 0.0
3.5548260950599686 14.442012286434933 6.069046743421232 0.0,-3.1115642583708825 -9.091066935009371 8.74932733086893 0.0,5.4389525131270435 6.631277816256925 -7.573272269053567 0.0,2.332084791936663 -4.055115588275212 0.5390346748849173 200.0,-3.5712566696822647 -6.767460435766192 -1.7654048823191664 0.0,-15.597229718559252 -6.854332922261516 -19.61095590271085 200.0,-4.455669737864715 -6.604131680642763 8.45140990773888 0.0,8.136531776393863 6.997339717174159 -1.2098670070226343 0.0,-0.24449432496515877 2.046932846988741 3.169859840638126 0.0,-0.640510171733051 -12.302437306189496 -9.18984762412602 0.0,1.940069796866639 9.069142173088805 -6.012956790572347 0.0,1.4625830870924261 -1.5914988135469073 0.8898854324302546 0.0,11.671556761346416 -6.124257997701567 -1.6940346463023106 200.0,-2.3192589571776687 -8.43707468400268 -5.2487725495475255 251.98420997897463,0.39270903161269133 1.1773156300824172 -1.3907254635574644 0.0,-3.499360397397422 0.545890559886684 1.5058184130177916 251.98420997897463,-7.746370574223635 12.818386504673764 3.1638240138310745 251.98420997897463,2.2580403795624897 -4.8988987775853445 -16.706268369292683 200.0,7.400903314005117 12.991033330707776 -13.64586160107317 251.98420997897463,-6.599850488422562 -2.7832797008697088 11.769682464837548 251.98420997897463,3.963875982873734 3.9147024166846665 -7.624208711168963 0.0,2.1141723314468304 4.752472497763312 -10.11216051230504 288.44991406148165,-1.0105999050483336 1.3857209472630787 -1.0996040819676862 755.9526299369238,1.2762252442454454 -2.129529699174319 -1.9792560776010637 200.0,-2.2128278746257934 -2.2695422202708677 -1.0412257563888547 0.0
3.5548260950599686 14.442012286434933 6.069046743421232 0.0,-3.1115642583708825 -9.091066935009371 8.74932733086893 0.0,5.4389525131270435 6.631277816256925 -7.573272269053567 0.0,2.1530887955152425 -3.744145764897458 0.5741645097676547 200.0,-3.5712566696822647 -6.767460435766192 -1.7654048823191664 0.0,-15.561089948177358 -6.866676301405415 -19.580652661212316 200.0,-4.455669737864715 -6.604131680642763 8.45140990773888 0.0,8.136531776393863 6.997339717174159 -1.2098670070226343 0.0,-0.24449432496515877 2.046932846988741 3.169859840638126 0.0,-0.640510171733051 -12.302437306189496 -9.18984762412602 0.0,1.940069796866639 9.069142173088805 -6.012956790572347 0.0,1.4625830870924261 -1.5914988135469073 0.8898854324302546 0.0,11.604605549276782 -6.169991038061797 -1.7428447884402503 200.0,-2.3545757706962216 -8.384265072001304 -5.200654154823785 251.98420997897463,0.39270903161269133 1.1773156300824172 -1.3907254635574644 0.0,-3.4629145850383534 0.6550873519627022 1.3174055331391066 251.98420997897463,-7.857214328633588 12.80465357203292 3.141203917346809 251.98420997897463,2.15666305251463 -4.989746908895892 -16.56028379653809 200.0,7.400144608871723 13.061123863162175 -13.758170359135873 251.98420997897463,-6.63245700270191 -2.7301704648413674 11.800889554629904 251.98420997897463,3.963875982873734 3.9147024166846665 -7.624208711168963 0.0,2.0397988098333624 4.723352788162885 -10.161350219450926 288.44991406148165,-1.0394055750910305 1.4700414528031023 -1.209890505353245 765.1724731089556,1.2511926563669364 -1.494159115417625 -2.0600954074362012 0.0,-2.2128278746257934 -2.2695422202708677 -1.0412257563888547 0.0
3.5548260950599686 14.442012286434933 6.069046743421232 0.0,-3.1115642583708825 -9.091066935009371 8.74932733086893 0.0,5.4389525131270435 6.631277816256925 -7.573272269053567 0.0,1.9556982691104403 -3.404299838871039 0.5989499381448563 200.0,-3.5712566696822647 -6.767460435766192 -1.7654048823191664 0.0,-15.523212347323726 -6.878091163466859 -19.548313744496127 200.0,-4.455669737864715 -6.604131680642763 8.45140990773888 0.0,8.136531776393863 6.997339717174159 -1.2098670070226343 0.0,-0.24449432496515877 2.046932846988741 3.169859840638126 0.0,-0.640510171733051 -12.302437306189496 -9.18984762412602 0.0,1.940069796866639 9.069142173088805 -6.012956790572347 0.0,1.4625830870924261 -1.5914988135469073 0.8898854324302546 0.0,11.53120171927473 -6.212001184742839 -1.7915868620993882 200.0,-2.390003132460897 -8.33122325342576 -5.152685040487565 251.98420997897463,0.39270903161269133 1.1773156300824172 -1.3907254635574644 0.0,-3.4201974181245682 0.7666633462255208 1.1226085784209487 251.98420997897463,-7.967912948417987 12.790804139972881 3.1184729585018194 251.98420997897463,2.0541824548504533 -5.078155736449104 -16.40893338346239 200.0,7.3993486445813925 13.131198334747538 -13.870430052192312 251.98420997897463,-6.665095022623793 -2.6770403755101966 11.8320834758553 251.98420997897463,3.963875982873734 3.9147024166846665 -7.624208711168963 0.0,1.9652092630911373 4.694208886599432 -10.209946794022164 288.44991406148165,-1.0691876089062666 1.5554144514607837 -1.319957213303733 774.1753281255593,1.2511926563669364 -1.494159115417625 -2.0600954074362012 0.0,-2.2128278746257934 -2.2695422202708677 -1.0412257563888547 0.0
